"","SubsetID","Gompertz_AICc","Gompertz_Rsqrd","Gompertz_BIC","Gompertz_r_max","Gompertz_t_lag","Gompertz_N_0","Gompertz_K","Logistic_AICc","Logistic_Rsqrd","Logistic_BIC","Logistic_r_max","Logistic_N_0","Logistic_K","Medium","Actual_K","Units","Cubic_AICc","Cubic_Rsqrd","Temperature","Cubic_BIC","Species","Rsqrd_Winner","AIC_Winner","BIC_Winner","Gomp_delta_AICc","Logi_delta_AICc","Cubic_delta_AICc","Gomp_Akaike","Logi_Akaike","Cubic_Akaike","Akaike_sum","Akaike_Winner","Gomp_delta_AICc2","Logi_delta_AICc2","Gomp_Akaike2","Logi_Akaike2","Akaike2sum","Rmax","K"
"99",137,31.0522305288803,0.971809683280686,29.8844313332892,0.0929754381968513,0,-12.4314163270151,174.37954305862,37.8926526759647,0.942628243343924,37.8349850974532,0.0261530065975947,1.00013997457529,1025.93165075642,"Salted Chicken Breast",6.93335640631522,"CFU",9.81450803204145,0.99315765592621,7,8.64670883645029,"Aerobic Psychotropic.","Cubic","Cubic","Cubic",21.2377224968389,28.0781446439233,0,2.44498494816274e-05,7.99645308654589e-07,0.99997475050521,1,"Cubic",0,6.84042214708441,0.96833024520703,0.0316697547929695,1,0.09,201.35
"100",138,13.1945956945526,0.990006311932321,9.41993657941887,0.151822705974321,33.2327481971964,0.00475323830016495,6.52173440701001,42.6300735053268,0.827953063267836,41.0847934546908,0.0385738773936563,2.26916837034932,680.025384910909,"Salted Chicken Breast",6.52213012822471,"CFU",13.9450077182547,0.989361409154774,10,10.170348603121,"Aerobic Psychotropic.","Gompertz","No clear winner","No clear winner",0,29.4354778107742,0.750412023702101,0.592716190408022,2.4044402961326e-07,0.407283569147949,1,"No clear winner",0,29.4354778107742,0.999999594335474,4.05664525391363e-07,1,0.15,6.52
"101",139,9.06150856729383,0.995766292384929,-0.149593123361296,0.241398722231401,23.1954305194903,0.133694522315651,6.00667145242621,33.4600347873548,0.858255594893368,29.2517085193635,0.0697172005072635,1.1248314329944,343.942358872367,"Salted Chicken Breast",5.84047408191588,"CFU",15.8045147493127,0.991044203081501,15,6.5934130586576,"Aerobic Psychotropic.","Gompertz","Gompertz","Gompertz",0,24.398526220061,6.7430061820189,0.966797262676907,4.86701584504374e-06,0.0331978703072476,1,"Gompertz",0,24.398526220061,0.999994965861477,5.03413852283348e-06,1,0.24,6.01
"102",140,46.4021160716876,0.988414911668133,5.56915394859984,0.503110760996091,14.799139607217,-0.668357820514425,6.35990609372891,40.2991840488756,0.378234230533839,27.6744624565597,0.110426283149748,2.78844646298452,269.986258820235,"Salted Chicken Breast",5.59837106444488,"CFU",45.0097621811519,0.990814190930208,20,4.1768000580641,"Aerobic Psychotropic.","Cubic","Logistic","No clear winner",6.10293202281206,0,4.71057813227632,0.0414037679594526,0.875537428322819,0.0830588037177284,1,"No clear winner",6.10293202281206,0,0.0451542237684638,0.954845776231536,1,0.13,258.08
"103",141,12.0773991215774,0.997159840836244,2.86629743092228,0.0750429894973696,198.093670697507,-0.00600909536905074,7.72751207976519,46.1908411196219,0.720153136242215,41.9825148516306,0.0154771580966394,1.02918858084708,2265.42087723526,"Cooked Chicken Breast",7.72551583841906,"CFU",24.8525175675699,0.988256290925614,2,15.6414158769148,"Aerobic Psychotropic.","Gompertz","Gompertz","Gompertz",0,34.1134419980445,12.7751184459925,0.998320429134129,3.90508192273014e-08,0.00167953181505192,1,"Gompertz",0,34.1134419980445,0.999999960883483,3.91165166615284e-08,1,0.08,7.73
"104",142,23.216460141135,0.997691498274031,3.00010073735629,0.0827969441835556,183.197081660429,0.232080672598335,8.21360148268471,41.855124487355,0.755487839029864,33.6928549345209,0.0189749843522194,1.15984384787522,2583.71091070578,"Cooked Chicken Breast",7.85698198198198,"CFU",26.0291543405373,0.996549869116119,4,5.81279493675855,"Aerobic Psychotropic.","Gompertz","Gompertz","Gompertz",0,18.63866434622,2.81269419940226,0.803131300438916,7.20198171132729e-05,0.196796679743971,1,"No clear winner",0,18.63866434622,0.999910334263695,8.96657363048697e-05,1,0.08,8.44
"105",143,17.5467204244813,0.991943692936678,15.6585052984979,0.12752664026414,102.60030054881,0.0238623109658536,7.49406003340032,56.4028675934015,0.827433400990523,55.9200395822473,0.0302679346184066,1.00487963784124,1355.06232933357,"Cooked Chicken Breast",7.21160273176403,"CFU",19.7566214708474,0.990566139993193,7,17.868406344864,"Aerobic Psychotropic.","Gompertz","Gompertz","Gompertz",0,38.8561471689202,2.20990104636609,0.751186532804666,2.74310632541949e-09,0.248813464452228,1,"No clear winner",0,38.8561471689202,0.999999996348302,3.65169794133649e-09,1,0.13,7.49
"106",144,8.38081651287062,0.994913192691769,4.60615739773691,0.189189803110875,41.1328847837734,0.0151899932843806,6.98643541051223,41.3620790891297,0.882322706555461,39.8167990384937,0.0448528015317723,1.39723287994514,1119.21099828323,"Cooked Chicken Breast",7.02037925021795,"CFU",27.1972004252117,0.97559757827098,10,23.422541310078,"Aerobic Psychotropic.","Gompertz","Gompertz","Gompertz",0,32.9812625762591,18.8163839123411,0.99991788868251,6.88928524166382e-08,8.2042424637845e-05,1,"Gompertz",0,32.9812625762591,0.999999931101495,6.88985050170437e-08,1,0.19,6.99
"107",145,20.2684793788561,0.990088527756119,11.057377688201,0.256552635432898,21.0506574084194,-0.0657280838056527,8.01456637438415,42.8382342074337,0.729182967709794,38.6299079394424,0.0834466754715844,1.43822799801308,1323.05640394134,"Cooked Chicken Breast",7.18769979657076,"CFU",14.2386489858478,0.994928119054495,15,5.02754729519267,"Aerobic Psychotropic.","Cubic","Cubic","Cubic",6.02983039300834,28.599585221586,0,0.0467565572189833,5.87330474856539e-07,0.953242855450542,1,"Cubic",0,22.5697548285776,0.999987438700962,1.25612990381669e-05,1,0.26,8.03
"108",146,14.4836554158407,0.993147218966612,5.27255372518557,0.424540487119598,15.8331131378063,0.306718828267024,7.16307543860598,41.4377092378751,0.695232427330572,37.2293829698837,0.134321452301796,1.40425773922502,467.74445743382,"Cooked Chicken Breast",6.14792211566405,"CFU",11.8858332732719,0.994865370671756,20,2.67473158261674,"Aerobic Psychotropic.","Cubic","Cubic","Cubic",2.59782214256883,29.5518759646032,0,0.214348274465898,3.00691790967993e-07,0.785651424842311,1,"No clear winner",0,26.9540538220344,0.999998597183159,1.40281684049816e-06,1,0.42,7.16
"109",147,5.78298229879355,0.996604178545715,-1.00667732923027,0.0593126539827408,162.47352733306,0.16438300378676,6.22619742037335,43.4552818992415,0.732324439549879,40.3630371782237,0.0153050297222141,1.02105186214511,371.172408153638,"Raw Chicken Breast",5.91666666666667,"CFU",9.42943796472617,0.99511000511066,2,2.63977833670235,"Aerobic Mesophilic.","Gompertz","Gompertz","Gompertz",0,37.672299600448,3.64645566593262,0.860952985912615,5.68255330143058e-09,0.139047008404832,1,"No clear winner",0,37.672299600448,0.999999993399694,6.60030612229128e-09,1,0.06,6.23
"110",148,18.1518765366069,0.991360718597979,16.2636614106235,0.144105740064657,87.3900844883775,0.245305993886309,7.5629710872824,70.1929600848997,0.525420783877631,69.7101320737455,0.0201227988276273,14.2062600521862,2871.2420925789,"Raw Chicken Breast",7.9625,"CFU",22.6856245608735,0.988056842110121,7,20.7974094348901,"Aerobic Mesophilic.","Gompertz","Gompertz","Gompertz",0,52.0410835482928,4.53374802426656,0.906096147641741,4.53520137148669e-12,0.0939038523537235,1,"Gompertz",0,52.0410835482928,0.999999999994995,5.00520985909450e-12,1,0.14,7.56
"111",149,21.5034707700808,0.996923030242889,1.28711136630201,0.0813156513352907,155.126092875813,0.267628677399906,6.19132460351229,37.9438707602431,0.761927836041664,29.7816012074091,0.0178951705103821,1.25232271619186,474.613125718313,"Raw Chicken Breast",6.1625,"CFU",26.4607860609439,0.993752801231155,4,6.24442665716519,"Aerobic Mesophilic.","Gompertz","Gompertz","Gompertz",0,16.4403999901624,4.95731529086319,0.922402965457557,0.000248275115447366,0.0773487594269962,1,"Gompertz",0,16.4403999901624,0.999730911199672,0.000269088800328472,1,0.08,6.32
"112",150,13.6096397224529,0.993911460510868,6.81998009442912,0.258082822156484,49.9474411538886,-0.0404890037865769,6.72183867154187,43.260692291798,0.784811693554203,40.1684475707802,0.0548890685971378,0.97938218133124,819.204160766764,"Raw Chicken Breast",6.70833333333334,"CFU",22.9716349235489,0.984472575984289,10,16.1819752955251,"Aerobic Mesophilic.","Gompertz","Gompertz","Gompertz",0,29.6510525693451,9.36199520109596,0.990815019955304,3.60867960202499e-07,0.00918461917673577,1,"Gompertz",0,29.6510525693451,0.999999635786881,3.64213118999683e-07,1,0.26,6.72
"113",151,18.5329187733654,0.992072710622386,9.32181708271031,0.382762530674136,25.2867052559884,0.447083497600686,7.42251662386093,43.1894061701373,0.726877375247465,38.981079902146,0.0971414282339279,1.54883029863413,1364.78201650726,"Raw Chicken Breast",7.21875,"CFU",21.2343658238388,0.989297557976887,15,12.0232641331836,"Aerobic Mesophilic.","Gompertz","Gompertz","Gompertz",0,24.6564873967719,2.70144705047332,0.794245099145897,3.51452254796369e-06,0.205751386331555,1,"No clear winner",0,24.6564873967719,0.999995575034709,4.42496529107045e-06,1,0.38,7.43
"114",152,20.5678584741431,0.989634008605083,7.55229130752909,0.522777024216338,10.7839462480943,-0.0757133871776442,7.15073062024338,38.5227035987714,0.685949846747868,32.7610282238109,0.163468700430929,1.39561242508609,457.14471326891,"Raw Chicken Breast",6.125,"CFU",15.7649930953382,0.994313060572107,20,2.7494259287242,"Aerobic Mesophilic.","Cubic","Cubic","Cubic",4.80286537880489,22.7577105034332,0,0.083062641081498,1.04848121868572e-05,0.916926874106315,1,"Cubic",0,17.9548451246283,0.999873788158636,0.00012621184136342,1,0.52,7.21
"115",153,14.1184888876355,0.991867061671203,7.32882925961168,0.0527471492363608,165.754418868657,0.327233281474834,6.57314224803292,44.9456193245769,0.676682335930518,41.853374603559,0.0150226429544876,1.23853428000463,397.716615717569,"Salted Chicken Breast",5.9857397308671,"CFU",6.33263775735349,0.996266533482631,2,-0.457021870670328,"Aerobic Mesophilic.","Cubic","Cubic","Cubic",7.78585113028201,38.6129815672234,0,0.0199783481745286,4.04141321035407e-09,0.980021647784058,1,"Cubic",0,30.8271304369414,0.999999797710383,2.02289616614588e-07,1,0.05,6.57
"116",154,23.6107268666979,0.996325965592589,3.39436746291917,0.0791943368520267,151.551530656986,0.625972284186517,7.0718074165536,38.7630870260175,0.763508271719782,30.6008174731835,0.0193962584429105,1.68437311276258,905.483620518577,"Salted Chicken Breast",6.80846918827922,"CFU",27.536744763094,0.993562437006479,4,7.32038535931523,"Aerobic Mesophilic.","Gompertz","Gompertz","Gompertz",0,15.1523601593196,3.92601789639605,0.876464334987603,0.000449201342989634,0.123086463669407,1,"No clear winner",0,15.1523601593196,0.999487747281369,0.000512252718630958,1,0.08,7.53
"117",156,8.41102543035647,0.993672785146735,4.63636631522276,0.22597761227087,42.0877649302254,-0.0400220409307076,5.94720507467592,44.2047395564642,0.814968366729553,42.6594595058282,0.0526092557389564,1.00434096937539,428.555537731446,"Salted Chicken Breast",6.06042033928088,"CFU",19.6517146046582,0.983855422325166,10,15.8770554895245,"Aerobic Mesophilic.","Gompertz","Gompertz","Gompertz",0,35.7937141261077,11.2406891743018,0.996389672489831,1.68237556335244e-08,0.003610310686413,1,"Gompertz",0,35.7937141261077,0.999999983115285,1.68847146994409e-08,1,0.23,5.95
"118",157,16.2714573314975,0.994671272509161,3.25589016488353,0.299142113206054,27.2799150225765,0.090772544017052,6.39743728030364,39.1924421496617,0.699663884069194,33.4307667747012,0.0730243296187788,1.41962647278287,534.009494622619,"Salted Chicken Breast",6.2804136189943,"CFU",23.3884153404499,0.987028790909024,15,10.3728481738359,"Aerobic Mesophilic.","Gompertz","Gompertz","Gompertz",0,22.9209848181642,7.11695800895233,0.972296689493668,1.02463737642269e-05,0.0276930641325672,1,"Gompertz",0,22.9209848181642,0.999989461790936,1.05382090636695e-05,1,0.3,6.4
"119",159,19.4824207711153,0.990116389965069,10.2713190804602,0.0632089923677491,169.761162091237,0.401156979344748,6.80131997827615,43.0486672242478,0.698325186332868,38.8403409562565,0.0158787455782288,1.29504408649357,771.611603558079,"Cooked Chicken Breast",6.64848131922602,"CFU",15.3971375754677,0.993722589980719,2,6.18603588481255,"Aerobic Mesophilic.","Cubic","Cubic","Cubic",4.08528319564762,27.6515296487801,0,0.11479792051315,8.76170495112511e-07,0.885201203316355,1,"No clear winner",0,23.5662464531325,0.99999236777283,7.6322271698283e-06,1,0.06,6.81
"120",160,58.901183963229,0.975664542633873,18.0682218401412,0.0987482512128771,163.326322763345,0.113062785581945,9.39519863338755,49.910081806235,0.192924345647945,37.2853602139192,0.0133952452645835,41.1761289525999,11799.7133026411,"Cooked Chicken Breast",9.37583051377225,"CFU",49.1272162702899,0.995227168082168,4,8.29425414720212,"Aerobic Mesophilic.","Cubic","No clear winner","Cubic",9.77396769293909,0.782865535945113,0,0.00448087472300121,0.401564977251211,0.593954148025788,1,"No clear winner",8.99110215699397,0,0.0110353909569942,0.988964609043006,1,0.01,11669.6
"121",161,18.9589702921479,0.993974666928256,15.1843111770142,0.171892319650925,111.016544751906,0.0753000823476604,9.08056413331289,54.0801077632017,0.833400728288396,52.5348277125657,0.0354697613107667,0.980711529345289,8259.2790789734,"Cooked Chicken Breast",9.01909258413138,"CFU",25.1221007533079,0.989929936983433,7,21.3474416381742,"Aerobic Mesophilic.","Gompertz","Gompertz","Gompertz",0,35.1211374710537,6.16313046115992,0.95612587002081,2.25973216913612e-08,0.0438741073818688,1,"Gompertz",0,35.1211374710537,0.999999976365746,2.36342534658105e-08,1,0.17,9.08
"122",162,23.2624516719447,0.987151562837081,18.1873660964716,0.252856795058967,42.5451770173181,-0.125830813664973,7.93844368420324,55.2096483625321,0.622449903136407,52.9747627523557,0.0424082253229548,8.23124064207955,3566.34452917529,"Cooked Chicken Breast",8.17929640878007,"CFU",27.2181728246879,0.981591119275145,10,22.1430872492147,"Aerobic Mesophilic.","Gompertz","Gompertz","Gompertz",0,31.9471966905873,3.95572115274318,0.878452824318956,1.01501585453651e-07,0.121547074179459,1,"No clear winner",0,31.9471966905873,0.999999884454155,1.15545844825823e-07,1,0.25,7.94
"123",163,28.5372289779601,0.980591448965819,19.326127287305,0.383585686492734,72.4708980511508,7.90278829992249,0.585574000909817,41.4019430379222,0.819609054118255,37.1936167699308,0.0960776499350598,1.79602160785952,3917.99321322293,"Cooked Chicken Breast",8.27333486629853,"CFU",20.4569296871892,0.992091780104738,15,11.245827996534,"Aerobic Mesophilic.","Cubic","Cubic","Cubic",8.08029929077098,20.945013350733,0,0.0172901327458598,2.7813853565779e-05,0.982682053400574,1,"Cubic",0,12.864714059962,0.998393928898782,0.00160607110121829,1,0.38,6.88
"124",164,9.31252206875204,0.996506389165085,2.52286244072822,0.634081382443296,14.6000618784537,0.391099459662558,8.16048284598335,47.1370076645943,0.720393185010879,44.0447629435764,0.182148804682277,1.43813022532796,1457.57227202074,"Cooked Chicken Breast",7.28452750328739,"CFU",-1.6475503236839,0.998832425423858,20,-8.43720995170772,"Aerobic Mesophilic.","Cubic","Cubic","Cubic",10.9600723924359,48.7845579882782,0,0.00415186890280831,2.53957442283708e-11,0.995848131071796,1,"Cubic",0,37.8244855958422,0.999999993883298,6.11670181971666e-09,1,0.63,8.16
"125",165,41.2905054535062,0.925429168178172,21.0741460497275,4.25319244193613,0.104241239805955,-25,423.623989143996,28.0983450605411,0.916307020707746,19.936075507707,1.13833173742876,110.295736071707,16987.3351282432,"Vacuum Beef Striploins",9.74022335293729,"N",35.1256686362218,0.969090658179274,8,14.909309232443,"Spoilage","Cubic","Logistic","Cubic",13.1921603929651,0,7.02732357568066,0.00132444982933516,0.969787860000517,0.0288876901701481,1,"Logistic",13.1921603929651,0,0.0013638482551696,0.99863615174483,1,1.14,16964.74
"126",168,57.1487419961758,0.92579084115811,16.315779873088,4.09033391735369,0.0242252618576383,-25,437.868912047572,13.5519783305685,0.992303541411572,0.927256738252629,1.42817554069626,135.896596015444,13657.2586938854,"Vacuum Beef Striploins",9.52202643171806,"N",34.7556532789689,0.998223391651983,10,-6.07730884411883,"Spoilage","Cubic","Logistic","Cubic",43.5967636656073,0,21.2036749484005,3.41249681383379e-10,0.999975130008031,2.48696507194057e-05,1,"Logistic",43.5967636656073,0,3.41258168354831e-10,0.999999999658742,1,1.43,13657.26
"127",169,57.5603472656584,0.912566391447412,16.7273851425706,3.89810441309172,0.503749420894068,-25,422.941857383465,24.0344797472541,0.951418871182675,11.4097581549383,1.29511658851575,56.5539077710135,2790.34550717647,"Vacuum Beef Striploins",7.93392070484582,"N",49.6240115414975,0.976706901260338,10,8.79104941840976,"Escherichia coli","Cubic","Logistic","Cubic",33.5258675184043,0,25.5895317942435,5.24746003679884e-08,0.999997172272625,2.7752527749199e-06,1,"Logistic",33.5258675184043,0,5.24747459986729e-08,0.999999947525254,1,1.3,2790.35
"128",176,37.1362386752391,0.928388735645188,24.1206715086251,2.91153576156335,0.00255382731817764,-25,418.267100776305,32.141516907203,0.876828359895227,26.3798415322426,0.925314207491623,90.1211448479806,12871.4998539636,"C02 Beef Striploins",9.46277083256957,"N",24.9165987935703,0.984454092825399,12,11.9010316269564,"Spoilage","Cubic","Cubic","Cubic",12.2196398816688,7.2249181136327,0,0.0021579255352419,0.0262196267753164,0.971622447689442,1,"Cubic",4.99472176803608,0,0.0760433990791732,0.923956600920827,1,1.08,11924.51
"129",180,Inf,0.926599400744298,16.7724656142701,6.83855749373412,0.052160676953434,-25,416.70332132734,28.6928547841826,0.992846796747212,3.52116852148493,2.26178443890115,36.3243595048996,9203.08314911939,"Vacuum Beef Striploins",9.12729383179961,"N",Inf,0.997951417796577,15,-1.1214551559353,"Escherichia coli","Cubic","Logistic","Cubic",Inf,0,Inf,0,1,0,1,"Logistic",Inf,0,0,1,1,2.26,9203.08
"130",181,Inf,0.910899876681391,16.4138456415519,6.0035063871133,0.0881326188738873,-25,420.187121497362,40.005902254858,0.910367106180413,14.8342159921603,2.16563110911354,60.8685687935877,5492.09727594766,"Vacuum Beef Striploins",8.61106547903028,"N",Inf,0.999276006997086,15,-7.64982570669692,"Salmonella Typhimurium","Cubic","Logistic","Cubic",Inf,0,Inf,0,1,0,1,"Logistic",Inf,0,0,1,1,2.17,5492.1
"131",184,20.9178743219278,0.992449404320987,0.70151491814904,2.47061848951273,1.10192674610396,3.82353675054595,8.0379375481239,25.4067923764704,0.894057079225022,17.2445228236363,0.880992763586297,50.3570946982332,2341.42044172263,"C02 Beef Striploins",7.75851305056295,"N",23.8268179778617,0.988559155107658,15,3.61045857408296,"Salmonella Typhimurium","Gompertz","Gompertz","Gompertz",0,4.48891805454262,2.90894365593392,0.746542464093807,0.0791221983818941,0.174335337524299,1,"No clear winner",0,4.48891805454262,0.904171509357502,0.0958284906424982,1,2.32,231.64
"132",185,54.3252952912356,0.95773927273221,13.4923331681478,11.9774455680695,0.0362531221882531,-25,429.815774819472,27.9708232236313,0.92240940587308,15.3461016313155,3.25552166300404,162.273765929338,13025.8806127997,"Vacuum Beef Striploins",9.47469347376415,"N",49.8118833020693,0.980082019034264,20,8.97892117898154,"Spoilage","Cubic","Logistic","Cubic",26.3544720676042,0,21.841060078438,1.89317355019517e-06,0.999980024038523,1.80827879271007e-05,1,"Logistic",26.3544720676042,0,1.89320778467005e-06,0.999998106792215,1,3.26,13025.86
"133",186,60.9294335694801,0.910234957238058,20.0964714463923,13.721568893336,0.0156164269837753,-25,430.152308387128,36.5099595667226,0.772469729449081,23.8852379744068,10,101.057589347325,14849.1490651122,"Vacuum Beef Striploins",9.60569784057638,"N",41.4889150990678,0.996484755053256,20,0.655952975980053,"Escherichia coli","Cubic","Logistic","Cubic",24.4194740027574,0,4.97895553234518,4.60009581331921e-06,0.923396624595265,0.0765987753089213,1,"Logistic",24.4194740027574,0,4.98168693122338e-06,0.999995018313069,1,10,14849.08
"134",187,56.5015167143417,0.956823542705804,15.6685545912539,14.0205207132523,0.0116804166344654,-25,418.598431849091,41.0392071621989,0.513009904723559,28.4144855698831,10,73.7941946735381,10986.1184627392,"Vacuum Beef Striploins",9.30438779690826,"N",37.6847911824159,0.998123938833737,20,-3.14817094067189,"Salmonella Typhimurium","Cubic","Cubic","Cubic",18.8167255319258,3.35441597978301,0,6.91126631289741e-05,0.157454648235578,0.842476239101293,1,"No clear winner",15.4623095521428,0,0.000438744369323532,0.999561255630677,1,10,10981.48
"135",189,58.0700020621236,0.92438520000085,17.2370399390359,11.9345487748121,0.00396259714750001,-25,431.2227260567,11.5687933505445,0.995167081259362,-1.05592824177131,4.34931382610084,100.314986290562,9485.78113866936,"C02 Beef Striploins",9.15754923413567,"N",37.8853365690882,0.997384275497095,20,-2.9476255539996,"Escherichia coli","Cubic","Logistic","No clear winner",46.5012087115791,0,26.3165432185437,7.98711595350428e-11,0.99999807046621,1.92945391861293e-06,1,"Logistic",46.5012087115791,0,7.98713136430619e-11,0.999999999920129,1,4.35,9485.78
"136",190,54.8955248418515,0.950477589105543,14.0625627187637,11.5163726238537,0.011075018143044,-25,421.65813464286,40.211197910555,0.364102434027959,27.5864763182391,10,73.8450785377748,5635.05106173376,"C02 Beef Striploins",8.63676148796499,"N",50.0558185103264,0.977894916812983,20,9.22285638723864,"Salmonella Typhimurium","Cubic","Logistic","Cubic",14.6843269312965,0,9.84462059977146,0.00064255244123678,0.992132454156468,0.00722499340229545,1,"Logistic",14.6843269312965,0,0.000647228664064422,0.999352771335936,1,10,5631.68
"137",192,63.772881110085,0.861750854215297,22.9399189869972,20.2126820967568,0.00120220080248767,-25,426.583264450062,29.6855888249912,0.930045706361684,17.0608672326754,10,81.961530750832,10903.8912508464,"Vacuum Beef Striploins",9.296875,"N",51.377516160818,0.982483149499422,30,10.5445540377302,"Escherichia coli","Cubic","Logistic","Cubic",34.0872922850937,0,21.6919273358267,3.96305454975007e-08,0.999980477660196,1.9482709258467e-05,1,"Logistic",34.0872922850937,0,3.96313176229394e-08,0.999999960368682,1,10,10903.89
"138",193,59.8051029457532,0.924696621807684,18.9721408226654,20.3789539245382,0.0051658873481851,-25,415.560185748445,30.6249551150469,0.913670875133179,18.000233522731,10,41.2128458403547,6021.70065959103,"Vacuum Beef Striploins",8.703125,"N",40.1729625828992,0.997143772771528,30,-0.659999540188537,"Salmonella Typhimurium","Cubic","Logistic","Cubic",29.1801478307063,0,9.54800746785236,4.57044354384319e-07,0.991623797652325,0.00837574530332039,1,"Logistic",29.1801478307063,0,4.60904775392087e-07,0.999999539095225,1,10,6021.7
"139",196,44.6155452493039,0.844889479880037,24.3991858455251,15.2072451564398,0.00163637987710225,-25,426.109727645461,27.2378558127386,0.904262427022932,19.0755862599045,10,53.7536328644836,6584.35820446032,"C02 Beef Striploins",8.79245214617169,"N",21.299115292454,0.99445321028541,30,1.08275588867528,"Salmonella Typhimurium","Cubic","Cubic","Cubic",23.3164299568499,5.93874052028458,0,8.22539213401997e-06,0.0488285611285757,0.95116321347929,1,"Cubic",17.3776894365653,0,0.000168426154135508,0.999831573845865,1,10,6583.32
"140",201,-306.9977188473,1,-269.45254140282,0.0161360841479842,522.934385511449,2.98223578217407,8.09879253501487,Inf,0.742408357490945,16.8451180109607,0.00349181824795974,28.131737734355,3282.15889479336,"Pasteurised Skim Milk",8.09625668449194,"N",-294.285503525908,1,15,-256.740326081429,"Serratia marcescens","Cubic","Gompertz","Gompertz",0,Inf,12.7122153213918,0.998266897746967,0,0.00173310225303292,1,"Gompertz",0,Inf,1,0,1,0.02,8.1
"141",202,Inf,0.99931264368104,-2.20180423507233,0.0213641724555361,427.390874237383,-0.0379447708263419,7.92175388237333,46.5783724575412,0.893442663988895,21.4066861948435,0.00537437071475444,0.978836777223656,2765.93410806747,"UHT Skim Milk",7.92513368983953,"N",Inf,0.998400661797662,15,2.02065767506317,"Serratia marcescens","Gompertz","Logistic","Gompertz",Inf,0,Inf,0,1,0,1,"Logistic",Inf,0,0,1,1,0.01,2765.93
"142",207,Inf,0.994660508314414,6.60658068681564,0.0194024722640072,1292.4565374597,7.74357345896391,0,42.3462705409381,0.939015559415721,17.1745842782404,0.00574561262356091,1,2352.12847604084,"Pasteurised Full-fat Milk",7.7630759316937,"N",Inf,0.999995312713568,15,-28.5835788551606,"Serratia marcescens","Cubic","Logistic","Cubic",Inf,0,Inf,0,1,0,1,"Logistic",Inf,0,0,1,1,0.01,2352.13
"143",208,52.9887600306805,0.986989105301892,12.1557979075927,0.0204212516221194,1199.16232488108,7.44125289219367,0.0103103855654621,39.140879410869,0.807940166385442,26.5161578185532,0.00439341270580215,5.22760762994147,2355.66779165304,"UHT Full-fat Milk",7.76457952958866,"N",54.7503647261486,0.982549158992326,15,13.9174026030608,"Serratia marcescens","Gompertz","Logistic","No clear winner",13.8478806198115,0,15.6094853152796,0.000982577748595707,0.998610192662741,0.000407229588663855,1,"Logistic",13.8478806198115,0,0.000982978046341184,0.999017021953659,1,0,2353.35
"144",213,47.6505442083536,0.994787861869091,6.81758208526586,0.018598554880657,1345.50107631232,7.59901957792797,0.0106382978723423,32.8664827812554,0.934176302126994,20.2417611889396,0.00555565078512712,1.01069508575999,2054.23660152016,"Pasteurised Double Cream",7.62765957446809,"N",45.0922117658926,0.996597190476031,15,4.25924964280481,"Serratia marcescens","Cubic","Logistic","Cubic",14.7840614270982,0,12.2257289846372,0.000614404496087988,0.997177645595154,0.00220794990875803,1,"Logistic",14.7840614270982,0,0.000615764072315273,0.999384235927685,1,0.01,2052.97
"145",214,51.5176457364532,0.99122924581475,10.6846836133654,0.0211069779389477,1100.48729745392,7.77699045702823,0.0106382978723423,40.4587235837234,0.793919038905222,27.8340019914076,0.00508175314900783,8.15199500374638,2880.18413343308,"UHT Double Cream",7.97872340425532,"N",53.9238439012259,0.986902048732453,15,13.0908817781381,"Serratia marcescens","Gompertz","Logistic","Gompertz",11.0589221527298,0,13.4651203175025,0.00394775815488798,0.994866879173588,0.0011853626715236,1,"Logistic",11.0589221527298,0,0.00395244323355835,0.996047556766442,1,0.01,2868.8
"146",215,-5.24218657870008,0.993668045484222,-4.32157351917718,0.0406082323672309,30.6052698367795,0.720765157275681,6.17530441346844,32.4227712116984,0.945434395519058,33.6560881491977,0.0124374994113892,4.54951180459564,455.682528803618,"TGE agar",6.12179635828452,"CFU",8.09224813363286,0.987225879196954,0,9.01286119315577,"Arthrobacter sp. 77","Gompertz","Gompertz","Gompertz",0,37.6649577903985,13.3344347123329,0.998729675982886,6.61616442593936e-09,0.00127031740094994,1,"Gompertz",0,37.6649577903985,0.99999999337542,6.62457974486324e-09,1,0.04,6.18
"147",216,10.2877086612875,0.988408969252381,7.54750609113368,0.0961694781244064,24.4940473680576,0.83088447794742,6.19335614353415,39.7509219992954,0.843982848463616,38.7791034050133,0.0211339197679521,10.9035528874858,509.021640097162,"TGE agar",6.3851669871191,"CFU",20.5829444731513,0.974410738165055,7,17.8427419029975,"Arthrobacter sp. 77","Gompertz","Gompertz","Gompertz",0,29.4632133380079,10.2952358118638,0.994219967008517,3.97765392703425e-07,0.00577963522609002,1,"Gompertz",0,29.4632133380079,0.999999599922304,4.00077695847519e-07,1,0.1,6.19
"148",217,47.4874322665741,0.751231039889442,27.2710728627954,0.199066035010673,0,-8.22344102385586,145.566287595717,25.8403381947835,0.916563773594164,17.6780686419495,0.0991744990601467,3.73228445908758,281.299425104086,"TGE agar",5.63941967178269,"CFU",34.6208036416386,0.960415612276317,20,14.4044442378599,"Arthrobacter sp. 77","Cubic","Logistic","Cubic",21.6470940717906,0,8.78046544685509,1.96803804211576e-05,0.987734541243103,0.0122457783764753,1,"Logistic",21.6470940717906,0,1.99243698384906e-05,0.999980075630162,1,0.1,281.3
